sequence_id	D300418.lib1	D300419.lib1	D300420.lib1	D300421.lib1	D300422.lib1	D300423.lib1	D300424.lib1	D300425.lib1	D300426.lib1	D300427.lib1	D300428.lib1	D300429.lib1	D300430.lib1	D300431.lib1	D300432.lib1	D300433.lib1	D300434.lib1	D300435.lib1	D300436.lib1	D300437.lib1	D300438.lib1	D300439.lib1	D300440.lib1	D300441.lib1	D300442.lib1	D300443.lib1	D300444.lib1	D300445.lib1	D300446.lib1	D300447.lib1	D300448.lib1	D300449.lib1	D300450.lib1	D300451.lib1	D300452.lib1	D300453.lib1	D300454.lib1	D300455.lib1	D300456.lib1	D300457.lib1	D300458.lib1	D300459.lib1	D300460.lib1	D300461.lib1	D300462.lib1	D300463.lib1	D300464.lib1	D300465.lib1	D300466.lib1	D300467.lib1	D300468.lib1	D300469.lib1	D300470.lib1	D300471.lib1	D300472.lib1	D300473.lib1	D300474.lib1	D300475.lib1	D300476.lib1	D300477.lib1	D300478.lib1	D300479.lib1	D300480.lib1	D300481.lib1	D300482.lib1	D300483.lib1	D300484.lib1	D300485.lib1	D300486.lib1	D300487.lib1	D300488.lib1	D300489.lib1	D300490.lib1	D300491.lib1	D300492.lib1	D300493.lib1	D300494.lib1	D300495.lib1	D300496.lib1	D300497.lib1	D300498.lib1	D300499.lib1	D300500.lib1	D300501.lib1	D300502.lib1	D300503.lib1	D300504.lib1	D300505.lib1	D300506.lib1	D300507.lib1	D300508.lib1	D300509.lib1	D300510.lib1	D300511.lib1	D300512.lib1	D300513.lib1	D300514.lib1	D300515.lib1	D300516.lib1	D300517.lib1	D300518.lib1	D300519.lib1	D300520.lib1	D300521.lib1	D300522.lib1	D300523.lib1	D300524.lib1	D300525.lib1	D300526.lib1	D300527.lib1	D300528.lib1	D300529.lib1	D300530.lib1	D300531.lib1
GPB:bin_000186	48322	23734	27151	144152	1830630	21725	22701	37946	34596	27824	170631	44499	22236	22476	13197	29736	32908	28390	33262	1520930	73494	48114	29483	28557	20827	1977596	12662	24876	28438	1687700	67842	24993	22364	120233	54823	35866	60024	36491	20813	20435	968960	23434	36052	36870	22791	34742	1519768	47166	143572	41660	97889	1232275	30200	37974	52846	29107	2059198	38377	28908	26837	1765186	27690	182405	28981	20150	169004	2131859	34248	25844	23293	2436405	2055041	49030	1659427	14231	1705401	24444	818598	34294	1220576	109474	1555674	57201	14759	66354	1800920	34616	501835	32088	38429	1727758	113539	168845	1683066	1324987	44362	1735079	751185	108307	109412	67090	50867	840892	1662107	56561	235643	867488	111270	2002827	33885	23221	115382	0	0
GPB:bin_000189	235418	59369	112151	1365171	156876	72231	71740	71450	137788	160703	2027614	165520	59926	95788	67962	113740	146914	72868	130881	146327	193808	240446	112754	72614	148229	140460	66982	64561	63525	129665	158080	68039	71099	2425170	130199	196170	745944	197604	71705	71476	232225	128690	191393	139592	80392	97433	220576	195129	2081236	216454	2233986	186848	140180	89251	155762	197274	203798	210632	112831	89497	213263	96246	1937759	73002	67960	2114009	223943	126724	162554	185656	182064	142429	189209	150902	61786	151055	72780	189406	204996	217019	544133	174152	137608	65022	135635	139405	194624	131911	174994	182262	105471	1680883	732302	184913	205088	161413	161095	238341	2426263	502221	162010	193263	168850	157028	118192	198816	150692	733329	167665	177041	224399	707801	0	0
GPB:bin_000190	2446034	4900	32671	126373	129062	8501	7745	8786	132117	2359979	174674	128717	6111	70064	6164	32281	40758	8579	30677	117160	149485	2446838	96495	8008	39989	79624	6350	8082	4698	120439	127945	4770	8528	129103	100205	146146	128111	98511	8316	7800	434362	46870	99621	136044	15973	66539	128682	144741	182772	2375609	122235	106971	36867	58292	131807	161786	140899	1007704	32822	7809	473625	8334	176089	8672	6708	121157	842697	115675	230178	110331	151644	114817	2326664	100802	3882	82858	9030	2132725	682885	157209	125263	99189	95066	7320	96257	58428	2383765	58457	1515158	83966	53211	186503	133590	144944	340030	84326	112123	175693	133286	171711	120848	2445977	93405	100172	83639	153105	84935	110646	105411	2446745	2446799	142390	0	774
GPB:bin_000192	683556	33372	70390	73797	771278	75645	71435	80110	103245	2137660	48353	81701	55885	58715	91992	52500	123165	76697	67135	431237	1269319	94484	94061	79413	120253	467317	49454	53459	80342	94012	446688	55278	65897	80518	78739	332783	63147	75837	68463	70644	1925528	71931	1540642	85149	65844	88881	1121107	908014	73247	121207	73464	1260190	60470	81781	88441	81765	733125	90563	68331	35520	1021328	49696	61873	73554	81219	79677	623847	84368	71669	66201	1572686	1050589	1313481	803103	26044	1150886	82088	1406667	74152	1308821	62143	895432	827973	64316	1061335	645122	73230	943621	83337	114960	402068	81368	65475	796560	1000915	909718	820145	534498	93986	54076	901788	76154	1820872	666308	83534	1859841	1260071	49285	811698	66196	72282	53541	0	0
GPB:bin_000193	928726	374	1342	1402	366136	302	150	499131	480447	491914	2458	897	5270	299	1314	981	1227	176	527	376530	6486	4014	30464	315	1244	798035	2721	533	150	701030	4403	0	1607	300	300	569692	193	2363	472	616	764086	1039	2091	696626	149	1621	1061279	550877	1703	1033702	1349	10166	539	0	3195	3061	1129580	3181	3386	658	654235	1375	3687	396	2088	1149	829333	246081	2647	1849	10074	6215	706570	6609	0	11946	454	693486	679953	688454	300	671261	3851	544	2098	943098	3374	4475	2586	2068	4767	3926	2089	7815	487553	2374	859532	506909	2935	2333	9372	3820	5319	721523	3145	710366	13834	1692	1115234	71844	1631	3107	0	0
GPB:bin_000194	387553	256480	195970	3229031	346498	273094	289042	376664	340910	260052	2782822	1962357	155057	258225	235039	251077	289113	359136	271617	345597	2981739	1024302	295221	339701	287131	2582553	234231	229243	282956	341522	2535435	266421	317317	211884	270421	329715	193086	288838	300553	273322	405975	214133	301234	310701	183455	294112	340503	339341	3202773	766422	202736	328549	284248	1384352	1119462	274907	2686725	310946	208467	207020	358664	263310	3513263	314413	266503	2984363	624488	329446	269931	208685	1533260	2630868	610056	2315380	218137	338929	297533	447115	368840	358607	198581	2533076	2494204	259885	2462669	397145	322235	276785	256152	288911	2850321	3483853	3263830	2420770	625836	268917	1893515	288179	3589149	2536204	2219778	295661	327010	2339701	1563878	345766	308681	197248	1692965	241211	301400	2262267	0	0
GPB:bin_000195	1834267	300	27421	16621	22249	0	144	24315	5694	767483	6239	84	52443	1360	318	3564	0	10920	261	25098	332	322	0	0	0	16767	300	0	635	6032	0	804	26633	18843	579	1181	4959	0	0	0	612863	110	13941	300	0	258	450	2207	12828	985226	24596	504	150	0	338	138	1984	0	28594	274	626693	188	16339	150	421	15673	857014	34485	0	83	718	10502	1776007	1065	0	1020	150	497687	1404621	1078	25858	18248	497	0	320	150	184	4308	0	150	401	7117	9021	8989	1303978	0	3222	0	24485	12025	83	102	1568	11726	601	10436	974	30027	1825	272	383	5568	0	0
GPB:bin_000197	3072927	1092874	581591	4076524	554319	419150	408942	525728	571593	2881599	4091078	3031528	477429	2958840	279428	524371	799733	467748	547288	796800	3176807	3051517	500312	468546	447194	3033951	275015	503137	606833	501562	3161000	2585193	424362	4057974	3108626	646384	2824774	807683	440866	375681	3163571	2557254	859098	556961	478406	3060466	1984926	706535	3822310	2971597	4105310	969963	534335	3007024	3064356	2932017	3142470	2998880	2527793	498914	3144320	488962	4108119	502565	360090	4027147	3111954	547849	2839633	1470921	3141738	3135583	3054521	3049573	438595	916750	459626	3115478	3083738	2063764	4082804	1454423	3084554	275912	3107342	1756851	3002240	744758	2996539	843040	3072413	4110307	3162405	3077940	3121209	846476	3093930	1037747	4104521	4083346	3137158	2975263	921546	3075211	2938773	579994	892117	2636726	3117264	2843836	2824624	3714281	0	0
GPB:bin_000198	1974389	13117	18903	19096	14588	9277	6535	15669	11701	1118844	1280686	20360	17411	13709	6607	19321	19767	8907	18612	22159	29324	25967	11501	10281	18333	32489	4997	18467	10795	10715	33567	13644	7589	13611	17178	14797	11770	17065	8546	8870	1699207	20088	19641	14062	17753	16392	34292	20457	19884	1745515	15349	23583	15957	17771	28254	16484	31424	26952	17443	17595	1202984	14802	1663509	17643	6202	19801	977460	14406	15335	19449	20753	34396	1557193	24566	8618	24160	12626	1641887	1298271	30046	10571	32027	26590	5088	31894	33615	19758	18739	19813	19417	25753	1612285	17729	23329	1169855	17706	26153	25337	22907	1401572	31928	21419	28149	33893	22064	12970	23367	11568	32469	17447	13711	1137632	0	0
GPB:bin_000199	287157	263788	269335	1673814	352984	291113	283141	292732	309158	236115	399488	310788	219354	279145	236059	265113	291236	310694	284510	394481	332871	299136	300198	301598	295175	327488	207984	271830	277175	299380	325966	276711	289441	1207754	295440	304239	735685	293353	292891	291685	293105	291951	294679	300205	262997	301428	301021	301810	1750177	289667	1027500	305864	277092	302899	296621	284073	337131	290972	276864	269976	294750	273023	1781674	300586	254978	1742128	280527	295859	273104	285476	314655	334422	296348	327762	259289	282270	300866	290591	284803	311969	899473	312314	314946	239655	315704	315594	276734	277810	243165	287865	327384	2049572	1640456	318889	296111	277966	305251	276313	1629405	1765844	321752	291989	308516	329076	304387	305028	294786	1265458	320094	254153	259261	1467182	0	150
GPB:bin_000200	2348	2022	708485	1936530	2453	2258	2257	2278	2422	2412	381327	2595	5703	927180	2686	4139	84432	2213	2138	2355	27658	2265	2282	2261	20489	2236	2439	2171	2695	2248	5597	601	2270	857748	1807201	2403	222285	10361	2398	2077	2277	13901	20897	2273	2276	1408288	2886	2250	1075132	2275	1617042	301847	4697	2797	3126	2271	2688	2285	4441	2119	2271	375234	6797	2235	3936	297665	2225	2246	2217	333105	7638	17875	2227	2265	0	29364	2254	2276	2216	3315	1316229	12822	336699	2268	3550	27952	2256	13039	2284	226350	2248	76182	1105384	2820	2234	275687	2893	2549	1118097	115386	3843	2266	50128	2426	4944	2373	163440	1134019	2400	2410	2019	27318	0	168
GPB:bin_000202	120897	58928	17952	111532	145291	60560	76133	128138	107038	76148	119863	123706	27914	119568	50543	65242	81038	107931	55831	2996813	175381	123274	79341	71363	77854	155009	46531	32421	58642	111205	149085	100416	90959	56902	108982	102374	39198	70260	97818	67531	106515	43169	94285	101291	17749	132273	133381	104598	95403	98369	45853	135133	68175	128628	134504	74885	154931	91155	38087	41082	119025	50344	157277	113099	66540	108846	119652	112613	74399	34244	148925	153057	128684	143409	38670	156073	83737	107780	104577	136707	38134	130273	148522	68189	145137	140075	93358	102694	79594	93468	135831	127438	76511	144995	157932	80405	126314	106704	151040	122059	145763	79999	133874	153298	164359	118159	122645	44603	146228	68002	73354	108224	0	0
GPB:bin_000204	56455	29255	30426	1297941	63750	40761	64383	66752	69979	43318	1769423	58327	28187	56949	40404	41657	45316	62611	42219	71324	69952	53810	68619	52002	43805	89134	39743	41609	27814	68125	64947	28706	48923	43692	58471	65350	41933	42962	63647	40688	56172	42185	46826	67949	28821	59527	91157	71111	1040375	54212	44258	50165	41603	55500	52984	52450	93383	58058	43159	42322	58756	41969	1018207	63882	41202	1110249	60540	65249	47892	42598	74134	82972	55930	80542	19357	45536	50772	56192	52424	60691	614655	88895	56929	34581	63825	92644	52606	38006	52545	42864	81720	1832541	1016700	82240	61018	40886	83534	80891	2050787	1240426	63522	53100	58796	90843	54508	63938	44217	44206	92518	50878	45697	481905	0	0
GPB:bin_000206	28438	11079	15521	19945	1369767	12495	13144	1572074	17198	21871	18178	19087	9631	13883	10714	14100	26407	16305	13717	1582818	27279	27844	13977	14914	15080	26503	11503	14388	13181	66395	26548	10854	180294	16911	24264	18247	16208	25419	14314	11206	30620	12686	26761	976622	10050	17276	37091	17262	18892	25485	17194	28723	15314	23907	23877	18633	30051	28238	15902	12514	26585	11977	26216	18749	10907	21485	23009	19016	20745	14004	26568	28641	28072	26619	7849	28587	15234	29591	26312	40674	17211	40056	25190	10099	26931	34709	24025	23819	19505	25016	24473	28156	21926	26146	29076	26012	26163	35775	23635	23100	27040	23706	27690	28916	23920	17072	28847	14356	28426	21695	13610	20527	0	0
GPB:bin_000208	3357825	3274496	3984150	4012759	3385626	3198439	3257261	3304217	3308417	3283354	4010661	3568953	3447570	3031207	277095	3391721	3434091	3301595	3425302	3332729	3655029	3384601	3287067	3240806	3437147	3976958	282519	3334337	3307824	3313964	3615481	3331636	3275220	4012483	3251074	3266891	4012713	3418968	3289420	3224755	3341482	4012660	3445861	3300244	4012881	3485781	3558152	3269889	3988268	3361879	4012854	3457123	3437515	3569609	3584077	3360191	3832546	3383447	4010574	3391597	3360655	3387076	4012740	3309567	318224	4012701	3328801	3324875	3328996	4010859	3596577	3660839	3389555	3619380	3240011	3436493	3232361	3354700	3325061	3508701	4012751	3554483	3577618	3195227	3614319	3569012	3343403	3415833	3363674	3415916	3635597	4012099	4012327	3591662	3400030	3396945	3625696	3516746	4011617	4006084	3615533	3366598	3463885	3680697	3472578	3322801	3443432	4012849	3946212	3296390	3303372	4012433	300	300
GPB:bin_000209	417816	428153	381866	492067	3225966	371526	328376	386910	442519	288077	466380	655183	283171	410764	425644	313800	787663	390035	892247	394601	669027	406716	392535	398229	856679	683435	352579	321973	383020	421523	683590	402870	390988	414732	440003	585084	346587	2510066	407194	373936	362637	502346	3160876	450579	346700	481721	1652907	781379	466266	413462	372219	3256343	381702	446071	501707	402029	741366	356789	356174	377396	365899	381640	388172	480916	395108	418870	413707	413819	370405	394636	620793	735442	453479	715355	552606	3233609	417624	1385568	417191	3260233	248054	3264126	590860	364242	659488	3192272	363862	3197188	321502	1388931	597934	451210	450144	636143	740954	568394	668044	884400	476240	431617	659069	467059	3246844	737270	558194	416804	3240536	374789	754849	315357	481757	362741	0	117
GPB:bin_000210	658660	357627	2000734	3031463	3711677	2767212	3183061	3951379	3962562	563022	3867288	636564	386244	582647	472990	561516	604423	2476182	589241	3558741	704651	625818	3666619	2717109	552307	679105	461210	517380	408807	3817436	668268	411292	2905952	3099446	590221	3950078	3175115	580270	3766626	2876858	3213124	2781982	611429	3799928	2099152	622331	3231639	3960965	2627596	638819	2750195	616805	570665	617210	618178	577876	700303	646123	2057436	548723	3188876	564432	3764201	3923957	491683	3201473	2723046	3946345	559451	2553992	651561	700920	646087	664006	303100	590185	2742831	3266033	633866	3325862	2633223	3101561	655361	449230	665974	3305016	578620	534043	575854	592856	641883	3887447	2648367	659327	3111545	591833	644348	2754032	3885554	3185991	661465	611680	611187	695244	582206	3961307	610770	2793196	679721	560721	515122	2329356	0	0
GPB:bin_000211	982465	824	2747	6781	7423	1861	319	3495	4040	635538	4113	3909	2899	1675	497	2453	4321	1509	2415	7631	7856	59480	3476	2511	950	5848	300	1457	1184	4039	6782	1941	781	3257	4486	5632	885	5795	1441	1043	454710	2168	6374	3830	2233	2925	23659	6679	21606	1014401	1382	9685	1454	4046	5588	1459	8622	7167	2654	1992	678154	715	10383	1599	444	6829	620967	4304	2784	2015	3997	6510	691981	5439	1135	18128	1631	722713	846537	20371	2261	63800	5379	360	6501	45580	5243	4181	2120	6106	4430	11951	6202	5351	573976	5218	6439	33223	8978	6516	7352	5195	7660	8353	3216	6098	6946	1275	9951	4018	1672	6010	0	0
GPB:bin_000212	33313	17680	21395	60107	1894713	17910	17461	17753	29050	33927	124359	29005	16885	18506	18052	20630	21896	17927	21117	31875	31017	29465	24232	17819	22303	34520	17462	17409	17853	28977	28404	18022	17768	59433	23764	31923	57874	32854	17393	17831	126287	24740	33277	27794	20043	20357	37882	30571	184048	32526	55701	32438	21918	19418	26946	26199	50530	27595	21560	17817	63650	16941	243272	18086	17543	57115	167744	27873	24968	55349	35207	27515	30485	27539	17627	28963	17946	193589	30027	40008	65212	34592	23454	17524	23309	24362	24799	24435	25148	27631	23105	300588	57799	31302	96068	29310	38185	48160	62872	147002	30819	25863	32696	38932	20888	33646	31203	54006	38930	24110	29430	65036	0	0
GPB:bin_000213	92038	43997	53092	70695	67440	34622	32494	48717	54502	71202	1252474	81028	40352	58664	25848	59052	74451	43771	65577	80296	97823	85541	47068	42044	51970	89022	20812	54410	50015	45247	90049	49807	40028	59718	84411	70041	56652	80707	38613	28560	134656	55406	82937	56272	44281	64333	100743	67456	69826	86778	54747	89406	58468	88493	84314	63602	98463	82212	57206	49905	119209	52518	1536764	39015	37755	70438	91876	48103	64354	55372	90731	96014	91607	92625	37064	84429	46293	93629	79646	97417	56048	102920	86769	25810	90472	94822	77114	72093	76570	82465	83407	2084893	1977130	86288	92239	81134	86632	87618	80465	1457303	92673	82786	85263	89412	63462	63091	86692	50686	94475	73955	60782	1699272	0	0
GPB:bin_000215	2942513	61107	51890	3657407	3061249	54216	55218	2065454	119568	2257925	3391997	3421586	59760	69261	50981	51481	3334012	111634	53474	3091484	2824454	462460	56786	3441687	53966	2871411	50999	44160	60006	2715584	2568321	3526749	103355	2776914	60493	3374294	47328	2855257	2606541	54152	2227824	60090	3314708	3312152	79352	75190	3630163	3481631	2404976	523590	58670	3333238	55376	82037	759319	70679	2484967	73314	58770	48398	3395547	47512	1592670	62625	54197	3578194	2941620	3367856	66282	58407	289510	3365387	1032464	2584460	41465	3562675	56920	3294523	3123068	2797821	52827	3256370	2367867	3472648	3056623	3307198	883163	2788886	71722	1531865	1718310	3836445	2889570	735706	3358817	3412254	964378	3226156	3916221	2267173	3219099	75914	3606893	2537369	2272945	3439695	3283936	199912	2024039	64709	63101	2385894	150	150
GPB:bin_000217	1661991	174332	270850	313823	215187	144852	121745	166185	197171	1172748	364071	312534	209233	188515	47896	275263	331473	142787	273308	292668	368398	309130	159863	181481	215776	354888	52221	255019	185440	145463	356834	202675	127710	232607	287399	263543	230616	320443	141700	103550	1256397	292702	321120	198330	222310	164931	1713858	262325	304345	1334893	254956	401308	288307	204902	256227	220510	395746	305327	244616	226913	1556143	253925	375773	177889	139790	285840	1441197	184035	216598	280521	296506	335051	1320745	337436	152665	345426	174375	1801777	1570226	1845366	251011	1440276	313313	58090	330125	1500601	273192	252417	255263	302397	299551	416351	284395	351532	1535126	319408	367081	1176937	377771	311461	375227	270574	342344	383391	229059	217234	391746	228754	384713	259481	173926	337301	0	0
TG1_21:bin_000035	244586	251886	267597	326559	281198	264365	247504	261320	284596	122918	317760	342842	227233	279779	253161	187352	281361	279828	278300	266159	543131	268227	278694	275765	285375	3447255	240092	248358	262433	279973	1666403	255869	273561	312764	270873	276509	253508	285602	275316	268736	226721	302134	284140	280744	262013	279194	287837	282680	332406	275853	258125	324175	180600	323427	322917	287512	3486284	144164	248465	250894	208075	255019	202103	282321	236997	311387	163759	275900	258191	292415	2908798	3486498	287218	3442380	249350	306447	277697	149446	298437	320530	102625	313364	1276108	240022	812169	285866	208791	218846	145222	273426	1977414	327222	320758	3475912	177903	279636	3470822	183073	337100	315148	396899	292034	328508	3484979	332699	233014	311540	267430	3484429	135864	278031	219187	0	0
TG1:bin_000010	43506	1130	942	16949	66286	624	691	1118	61727	36717	50316	24896	927	4334	1103	916	1061	776	1106	69819	28747	48486	54927	874	2240	1855202	630	1007	774	60491	24602	639	644	16379	4988	69167	16096	2582	648	718	42923	1911	3128	60931	897	5071	14729	63369	24707	44182	16452	3199	1328	2889	11050	28590	1859551	59395	996	1007	46478	631	41273	952	633	16159	37734	59793	16405	15797	33385	23550	34048	54027	813	1781	775	49944	35808	20073	16395	10344	21031	572	21654	5582	37156	1561	34893	1591	21056	55672	17540	35214	44147	2716	1857658	13496	16920	45905	22685	48327	2424	1856713	10775	70118	2007	16304	1858541	37066	19142	22482	0	0
TG1:bin_000014	45095	25594	13488	35320	123600	34613	33278	85904	43260	29928	36429	1945139	11758	78242	12241	19744	18189	40924	14860	83429	2302858	53429	28850	37768	18584	2298031	13426	12309	26766	46225	2307699	23382	78086	11904	44112	40519	11688	18275	37201	33655	48305	12780	18257	51119	12627	790165	33779	41620	24188	50479	11857	30791	13176	2296619	2295060	24018	2302706	29260	11359	11132	56130	18176	47142	36519	12879	24169	55940	59486	20129	12649	2303462	2042818	58492	2078668	20706	32272	37872	64342	45837	43928	11574	34389	2274981	18708	2115208	37990	25160	24332	23351	18505	2309349	41352	35675	2299564	49673	17666	2279175	35606	23770	39432	2283978	28163	33133	1920871	2096010	56279	30101	13344	2307798	18707	38545	33125	0	0
TG1:bin_000020	17531	902	0	0	5545	4512	4018	8543	11524	1510	149	220048	0	594877	13841	1090	692	2265	5031	3183	1327943	3439	5691	6326	3742	21342	13432	162963	510	4629	1577132	835	3547	429	6234	11185	92	2575	5228	3986	1870	0	821	12592	278	316378	2643	11986	160	2425	194	25701	2556	8965	16068	1499	235213	3118	0	734	1882	1500310	450	5442	14261	920	4739	4375	664	362	1667110	1670488	3349	1025326	489	3004	8917	2334	1844	379	700	1078	903206	63041	1226539	143	861	288	1263	1026	957831	366	0	187429	687	1147	113229	253	286	300	368324	4785	2046	91460	24960	8819	609	314	464002	1301	712	150	0	0
TG1:bin_000032	2732	150	294	374	633	241	247	300	289	1932	1309	590	0	140	327	444	682	440	1022	1953	4280	2296	439	355	902	1794755	450	472	265	469	2530	748	318	1899	286	869	651	1017	291	373	2680	429	931	147	241	411	2981	1086	537	2849	1036	1476	422	2080	2561	2356	2216681	2791	1362	382	1380	442	3527	290	321	3748	1973	447	2000	1220	2276932	2168426	1651	1785109	402	1668	274	1380	1408	2048	551	2558	1893091	321	2229	2121	1556	439	1881	463	1670137	2076	1072	1272679	1891	987	1956392	1161	1061	1627	4007	2476	2138	2041982	1583	1297	608	2308	2062861	2094	521	1645	0	0
TG1:bin_000047	1458256	542	3385	195622	172965	150	0	0	38187	1205442	752066	98	11511	0	5834	16075	255370	1988	25666	870533	1403675	1346183	29141	0	37653	1613873	14872	466	1175	68026	525486	300	300	108253	0	516411	12129	705570	0	903	1359155	289908	428014	8135	300	6246	1663319	718595	130359	1633192	30345	258655	5754	1021	3445	1046137	1677545	1392291	512687	3610	782569	11015	942445	0	15745	346274	683134	2320	1115680	675707	1751765	1143251	667204	826936	2903	393443	0	926011	883312	794129	33223	973210	1135004	3295	511317	504983	1283148	567695	1208769	317990	652954	1427141	449438	1310981	826987	661097	1503759	800050	598955	420989	1428518	1503281	1303827	1600707	745	706344	262802	39507	1379854	1278060	698704	921448	0	0
TG2_07:bin_000029	75184	34650	27570	67713	1384894	2608620	1025890	2739494	2178985	32081	64839	2678465	13591	48313	20115	48628	53592	2755383	51980	2020344	2797705	56796	143513	2751122	59252	2787728	23693	34019	49069	2524448	2798329	39894	1472748	32211	1669231	1997378	29566	58199	2646576	2463260	1282518	22725	55891	2736335	21633	2495006	79287	2413284	61657	47400	25483	87129	50237	2795956	2539995	42308	2775615	41763	37418	23984	123718	32983	72369	2231143	23964	71060	1054993	384017	34887	21126	453030	2801735	93383	1746959	30887	103743	2754167	151208	196774	102202	37707	93929	1454618	29348	1637187	107704	47234	71691	37843	60975	2794776	106614	61637	1647034	168721	54294	667381	71820	46376	97404	2791450	42749	83796	2190492	2806030	1427950	82168	37152	2735709	34993	20681	62406	0	0
TG2_14:bin_000017	54765	6665	17425	37327	42218	31454	33831	34592	37709	47109	47694	2242480	14518	1774249	33221	38585	115300	35949	40059	46106	2253300	51268	35742	34306	40750	2259482	28376	19368	6867	35317	1699730	10505	35466	35946	2261999	39881	30500	44541	34448	30182	81470	30103	151919	36360	24352	2262057	140349	36113	39582	50790	19015	73653	38335	2260672	2206061	44081	2260320	50332	26434	36064	73229	18244	47773	35285	28857	37244	80618	35937	44310	28457	2246757	2260174	59761	1102706	3285	59634	33296	51420	57033	92991	29326	129208	1581774	28820	1576987	129912	48843	68164	46416	49928	2166207	47820	35331	2084884	55675	41463	2205395	109255	41686	42422	1838333	49824	137782	2247726	2260922	40926	81810	29826	2257109	46997	40386	38197	0	0
TG2_21:bin_000001	71077	680	675	5435	1911694	2008	56245	56672	5972	36993	3361	89287	1239	173158	4867	100141	146354	58285	130901	1278733	166655	38189	5801	5475	139378	95551	996	3451	1458	39566	72739	1216	46154	5981	581	3546907	5319	147605	34832	5516	39956	4966	130806	5703	939	1047	178072	3548903	5457	110159	4758	100334	113678	9446	63864	1302	367912	93942	5287	143833	41386	174685	13423	77869	4589	5536	65136	61782	1205	5229	64116	40052	54376	76046	764	69305	5721	107564	186935	175770	4674	822195	86171	4895	40511	1180166	32930	96504	31086	125408	47655	31233	5015	111604	39032	108696	636893	105616	5622	27432	72556	26637	86684	598736	98649	3554511	61340	5568	111070	15943	1258	27829	0	0
TG2_21:bin_000011	496	254	0	0	1428925	275	1449	2689	2955	520	2147	3021	0	3269	471	0	381	3297	439	1428647	3254	572	2190	3264	441	3225	491	344	289	1865	3300	0	1176	0	3357	2321	0	318	2082	414	5820	0	0	2558	0	3326	844	2522	156	278	232	408	153	2677	2871	429	3270	314	0	0	178	507	2494	2432	367	0	288	2368	206	0	985	3553	1577	2570	150	518	1546	574	292	2501	0	822	3104	490	2700	606	0	300	0	242	3259	5636	0	3115	586	190	3367	267	0	7116	3011	448	399	4120	2585	3608	445	0	2746	215	222	984	0	0
TG2_28:bin_000031	11200	3823	2533	4555	628277	688872	1936312	2262667	1517202	25848	468765	873897	2244	832547	5663	2951	3680	1304165	3497	220251	2124092	8923	1954258	120889	3639	1815080	4742	1609	3873	2247463	1809303	4535	1118466	2677	2969	74875	2908	3717	1965716	8820	3808	2375	3566	2229560	2796	442892	492502	27034	3975	9764	2331	475732	3526	1283094	440392	7248	2125173	6772	2227	2679	60053	2106	333205	2297411	6507	3594	8508	1583242	6075	2276	2097923	2065612	10657	1476444	3877	331258	55275	7014	10630	767196	2014	412825	2045697	9054	1979195	494471	9163	268520	3852	3970	1913090	161632	6823	765377	8832	3637	1379216	312604	3863	53696	1754743	7932	489894	1928118	1550225	324654	414071	1265	2088992	7040	3624	224480	0	0
TG2:bin_000003	27482	11608	6536	10959	1371960	301662	466367	1592025	1769090	5144	22008	3821	2677	15654	1861451	19236	14871	224409	20329	1555201	18003	17404	1623543	471694	35251	9676	2022325	68648	12363	1486906	17414	6353	831796	11309	8370	2066912	10283	10644	1250890	469782	16519	8458	12552	1810701	7477	16016	31791	2050248	27768	4643	9073	50960	18910	250	3398	11610	20218	14623	5305	5622	11552	11493	19173	1571087	1985263	13678	14749	1312687	4172	7648	21169	17187	14860	11998	8025	41365	949295	8601	4415	10681	6954	22662	14141	456901	13730	10287	3296	12312	4947	15945	14114	25236	13408	12653	10150	18469	163886	14087	20996	18267	10573	13702	37845	394064	1971	1963836	13266	9797	32472	3625	6488	15429	0	0
TG2:bin_000055	33672	8171	1399	0	799850	413682	786438	1031301	1236559	19156	941	158637	0	600758	1320529	6398	8054	404167	16113	13740	1110873	33727	850758	484969	14548	280861	726988	13097	5153	122387	762199	2705	594337	0	126274	246593	0	9158	920591	511203	20055	918	6938	1207920	567	1315130	12711	119666	2451	20666	211	28154	5734	141025	150445	22244	14876	28288	0	1339	17584	17432	1486	410235	431424	1339	27149	147804	5976	0	886098	1102547	29959	400239	3506	13641	572134	22535	18930	3916	0	11051	1320081	768019	680992	3473	3175	6991	7051	9279	933866	150	834	147432	8285	9675	29509	9308	0	0	456281	27088	9683	133610	22094	305851	7256	0	502162	10887	7416	442	0	0
TG2:bin_000059	1311524	9156	13027	114993	3133377	13663	1268715	3160419	1648741	23297	113793	889930	7146	3020979	73860	16274	27581	2683811	25399	3136239	3107338	333363	800969	19530	82845	1518184	47009	18268	22334	2452282	1703881	18751	2462330	16215	2860092	1554481	15841	21660	2307679	1318652	1084442	17984	67464	1406070	16409	2736738	39088	1125202	81783	32761	15509	39748	33753	3120186	2044568	22594	1489497	34574	13765	10795	1686164	23486	407451	2831485	330205	87859	2311201	2732352	25222	15916	2108878	2252586	47656	1505932	5778	75510	1504440	474177	31047	68607	14435	63084	2652559	1578739	2212710	70501	31482	24459	24912	25495	902272	124176	84190	2436881	2582157	22194	1086430	29508	90470	91056	1663619	27404	25334	880116	3131663	2004022	23568	14832	949213	19181	21212	86605	0	0
