genome	D300530	D300531	D300470	D300477	D300433	D300479	D300436	D300445	D300521	D300514	D300443	D300526	D300474	D300511	D300489	D300491	D300488	D300508	D300502	D300438	D300448	D300518	D300500	D300522	D300429	D300472	D300471	D300431	D300463	D300452	D300453	D300465	D300422	D300437	D300523	D300426	D300440	D300485	D300447	D300461	D300456	D300425	D300424	D300450	D300481	D300494	D300423	D300441	D300435	D300457	D300432	D300444	D300482	D300501	D300512	D300484	D300495	D300478	D300458	D300427	D300490	D300496	D300467	D300418	D300519	D300504	D300527	D300439	D300475	D300506	D300473	D300486	D300528	D300449	D300492	D300446	D300419	D300529	D300480	D300517	D300428	D300509	D300516	D300510	D300483	D300466	D300421	D300454	D300525	D300468	D300451	D300498	D300476	D300487	D300459	D300420	D300430	D300462	D300442	D300507	D300434	D300460	D300513	D300455	D300524	D300469	D300520	D300505	D300493	D300499	D300503	D300464	D300515	D300497
GPB:bin_000151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.245437050940592	2.904845703836178	10.197780726153272	7.742229276056516	3.8412779925439695	0	0	3.3297159569242933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000152	0	0	0	0	0	0	0	0	2.7576934700938005	0	5.381800430329785	0	0	0	0	0	0	0	0	5.648598791713002	0	0	0	0	0	0	0	0	0	0	8.650069950098286	0	4.651591340452582	2.457633774532836	13.381838173687719	0	0	0	7.479304290004421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.51123433824099	0	0	0	6.679325492890789	16.90841379930469	8.850970073680031	13.692305045149105	5.577746738182929	0	2.037849927413417	4.333672931046493	0	5.59577196684246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.961560010471906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.180707321801062	2.9828503295950375	0	6.124469520840623	5.641689291910139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.036826462046127	0	3.2295342990395426	5.405686179156403	2.6130877908662686	0	0	0	6.158391414902611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000156	0	0	0	0	0	0	0	0	0	2.239065984313245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2631373114458795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.202732837303743	3.592863336408006	5.017944367522769	3.062946510576017	1.2884984208561547	1.004430293489661	4.988198393401371	0	3.067094355573025	1.5424650445300787	0	3.0593319599357676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.194879584109408	1.4290511113261846	7.187385810814814	3.840311917943775	2.0284147133937864	7.619532004574481
GPB:bin_000159	0	0	0	0	0	0	0	0	0	0	7.187378666802719	3.054418668601368	3.8598765330679172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4919947112777936	1.8456481754513703	0	0	0	2.4245453437020883	1.3838794282023101	0	0	3.9119768458427413	0	0	1.2242492582731406	0	0	0	9.774667228168239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.120000339283519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.222544822983433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.47597800615632	0	0	0	0	0	0	0	4.9637342535805
GPB:bin_000166	0	0	21.417253955292995	0	13.14982504644421	0	27.94143234489826	0	23.09941800884495	13.156812228390427	28.486740794730295	19.708682464091364	17.495800840653892	18.15023263205774	24.270387500890525	12.526630068446982	41.6570649999726	9.453297538867913	17.1828161905336	16.33402771308165	18.937780514804604	15.33583684519145	5.976712133583958	10.344060484335012	6.872098949456644	4.372691489886397	8.119773313897094	13.817100922308017	44.892695380787714	23.770598486384586	23.801372912750647	26.081660291433987	16.84614704866915	7.595786044268593	34.29170183091568	33.15700403338503	17.358574642283685	24.095502446883717	32.57557801805159	28.563394290787333	28.234174717909653	13.3422294316544	5.465106561374858	13.52887966702653	28.686440619913743	17.9987751881059	0	39.19613841744439	21.58694999917798	7.689804742515495	34.674301418808945	38.62683721784115	43.680778947483795	36.90377759936869	0	2.822307742893625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.192155038717209	10.29114285635998	5.663265096423111	9.433260767110376	11.463294004175868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.977919820032113	14.247274999040975	14.664861873003174	12.208507784542709	10.672149777780213	26.734910427067522	22.109241849657764	25.856066791979263	19.105935268554394	11.611155104478922	19.87781336826011	23.5258416129156	37.648066605654414	9.857577941329593	8.044609731637411	16.070518476301125
GPB:bin_000168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.763400945476947	3.718364905256789	2.9016201806024244	3.2807165098989697	1.587594508248398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9123524658039928	1.2284822061038998	2.3191627340842653	2.1921960271772205	0.7291157426345142	2.14442637507358	2.582254990970857	0.8889465335075973	1.251708553242011	0.8187287366184114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1393481058754278	1.204836826929792	1.0538655705320708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000171	0	0	7.43940751598432	3.6693051984482565	4.275900810800423	0	5.448084286696013	0	5.615414755973076	0	0	0	0	2.517897531630837	0	0	0	0	0	0	0	0	0	3.526195044117473	0	0	0	0	0	0	6.876792804874423	7.806265519916133	0	0	5.794202739506162	10.294359011298704	8.33932999647331	0	0	4.198635105485273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.002354108256107	11.271764744841883	2.6510367479223587	5.5229569668817415	3.003174021512571	2.4081084393294407	6.7312171095012046	3.1559650502305647	5.329810832572118	8.877941940375967	5.111719224186087	4.197184787225017	3.847766860372785	6.56613463352754	8.67826937389519	6.305113604637925	5.544312903264014	5.992751309335239	2.51604837584901	6.4565268310086745	0	0	0	2.131967842576655	6.356853708572566	3.114014594552653	2.266158539606862	4.839603260605513	2.760463260658691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.455667759159183	5.193625947934058	2.6214865133696383	3.367385194619416	3.421373291857454	3.038453013193304	3.507594712429687	12.727485440617565	8.181245306105382	2.4213425934542787	7.532409174423251	5.3832550604625595	9.176272406510673	4.616834375830156	6.62574271402407	7.68726690666211
GPB:bin_000172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.294580273913613	5.038069774678254	9.254170126102903	12.472920540866571	11.147630796184027	4.6553074265186245	8.599138471339646	7.17935634577354	7.129695309078199	27.12156225436774	4.43509556892303	3.2761905745048274	1.9572421054804843	9.994292851907618	9.28889967069608	0	0	0	1.9639889278377576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000173	0	0	0	0	0	0	0	0	6.204425027815296	3.443447946812513	6.546984398216189	7.000149289713837	7.933336090485706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.685991278656312	6.959447668407371	7.289902467416007	9.22568822053722	7.215875447995231	4.242841406914333	13.377972302723226	9.546194574932844	11.166731896856946	12.720542768981229	9.785978568856349	12.517677717804109	4.4483543330835085	18.204064916816375	15.871400529171511	11.927882476716352	11.137643098729928	7.040056548522687	4.302191633521996	32.285237163858575	14.985118942544643	26.643107303999248	26.832770807001687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6060999750674014	2.353174773683984	4.2381449051972835	16.77642301232316	8.666937978587523	16.051845025973964	41.257429490146144	36.71028183688935	6.559832352222354	4.76513683781851	2.623711256972438	12.802738808999052	10.990021213235021	1.0042281417605698	5.309986641491402	0	0	0	4.072169335859617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.321026226849426	50.13500824198906	47.50431804690448	3.7577887001960395	5.042611206641978	0	14.305837868046616	20.161413259599254	14.69834155798909	49.95803058198049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.3597313771443185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.073479868127706	19.42631342370364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3298391546374475	0	2.694495639438312	9.282894147690014	2.2514884262402104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.29715263685123	25.020090119062143	8.668692312526106	8.632060651089894	20.796877252514502	29.14068997637979	14.728589329873472	9.156917321859602	10.191992784560735	15.190347871408454	17.79171333414655	5.609338670984102	8.123727040524006	10.989461466523245	21.428597831671787	6.392576081853836	0	9.801094883765632	11.928651429965512	0	0	0	0	0	12.912974853159158	7.322968532256932	17.12635520513361	8.668063918737595	9.07807238357157	7.092311047532446	5.9436441664726045	9.47444100676078	18.606961863889907	15.077273953816754	26.326077233293045	10.698071570356078	9.887628404877814	26.816150459651574	20.864632888652316	18.17887783655108	23.230498538060335	7.040117398745431	10.869807896322419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.448691647167977	5.078752527436782	3.4451504633480083	6.474821739467935
GPB:bin_000183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.390781472229116	1.7351042663078884	1.80808100360059	3.734424190141669	0	0	0	0	0	1.6300160311922105	0	17.235250595355545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000184	0	0	0	0	0	0	0	0	41.66293290511069	13.895204619412729	25.778969130167866	29.933847220044807	29.969890595169897	28.335323533247085	55.70771753129254	35.857092413162576	35.950805188487806	38.95146012298703	42.19118812737084	31.622127701971106	58.39185009472375	21.81542861580253	48.36818747243635	16.115784214466874	12.895000959691494	16.661489704927835	8.100924380705953	22.12456649050345	12.066970349195838	13.187919315586123	20.594613127114435	21.001683489350356	10.572796628918802	6.608289097172061	39.41391420797614	51.711913800656696	47.967710410528184	40.03759646364674	50.31057374899453	35.32299113127847	39.23919174929049	16.515206348322593	25.268911416812333	26.169863928933015	46.446636024913886	13.191831340447262	0	30.98996206654545	18.515218069745398	4.291183585319504	0	0	0	0	17.53703603311888	4.220767137819024	9.312113650915517	16.052796218669005	33.072038399381114	6.759363585348808	16.201497118727758	14.54785344118996	35.60184377980721	21.895339415774984	20.92814621302807	27.824342757845663	10.800880864923789	29.969099399130567	27.412569174709276	21.242426861984644	58.76098700240729	8.582499036645563	9.966740462791076	31.851794330054755	96.01779311981785	47.31809450690172	31.652412928143285	17.13664688188176	37.412627781823296	13.392575357759803	19.44434595193338	44.779410148700904	35.642062911806555	9.734963978602543	19.485180458629973	13.782810826492176	20.92766270433737	26.42084889474309	24.33850882989432	20.84612555695073	45.235095112020176	13.560177052091468	3.4355490241182927	0	0	0	0	0	0	14.40948204497803	24.33635501845392	24.136358241845187	17.979798127795743	17.085263094660746	21.236536847025178	30.09551494408149	26.102480399583307	10.409678378810012	28.4449920953655	16.7679495275534	106.22154075172416	57.705223798590794	28.292423125781124	30.466410065185766
GPB:bin_000185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.585629590961632	12.181724399368607	34.515890475657805	16.642740842934735	4.075158159016618	0	12.7996321016195	2.840461364455548	0	2.9561753483227067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000186	0	0	0	0	0	0	0	0	1.7423535369362373	1.897905610547566	2.4660113042076266	2.9789357513165156	4.669230437339764	1.9647248772046952	2.866529508341906	1.820243115401472	5.296888731444454	1.852545717549226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0534576841588947	1.5177681343061582	0	0	0	0	1.77783530555196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1930957587648483	2.863747737682433	0.6594499587843775	1.9472962324606522	0.7907608880774445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7171858926758817	1.1963316960626023	0.6958400606766628	0	1.8146228032527414	1.7142519761925847	2.2182066321954186	1.6807004157895573	0	1.138141595532817
GPB:bin_000189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8241201497603723	0	4.231580142657305	7.0474391507887875	9.437234893296944	0	4.662415026934479	5.586297038697223	4.566378651496275	3.3621187436428754	0	6.889130131906063	8.935610932281671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6515451092451534	8.701952117020763	0	0	6.917926569405472	6.354556533580287	0	11.506235282289868	23.06727500549679	25.521643462986773	8.229861513550714	47.593427063503675	63.61164943793775	11.685912929189065	3.0809413776389705	0	0	70.3725189853863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4011053703267629	0	2.4708074190018423	0	1.2181137466829985	1.7171233459516255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.600717125324774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.065744403394868	0	1.3773594986454958	0.9647749781834803	1.9518117110681485	2.267038157636969	1.4644771653761444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.794940546273778	1.0608962879266093	0	1.4667033408462633	1.625602798846742	2.7599628772872715	0.8872051306913412	1.2275626247895026	0	0	1.6332707365771513	0	1.5596090637992206
GPB:bin_000193	0	0	0	0	0	0	0	0	0.6978208298929341	0.869922510115264	0.8253525878012761	1.2889239085027056	1.4082918687594754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7005420957767915	0	0	0	0.6850235254661455	0.675315225556168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8000521698540617	0.6574431279946183	0.6042681216695138	0.7187819319712948	0	0.6940698958368064	0.6508238326014517	1.1499187052462083	1.0432009539630458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6606792279646109	0.9742131864209324	1.2292031545110254	0	0.6445722758412389
GPB:bin_000194	0	0	0	0	0	0	0	0	3.250809628262423	2.3238463366546513	4.080600967330847	3.342640642634929	5.432603570727684	3.3481471912875636	5.181124048050226	3.1552523779595627	3.5092861939646567	5.426186164403185	3.693652067274291	7.994804799060657	4.351995150924976	3.4070631216086076	3.5844319518934658	2.385287826884047	3.5119773643588017	2.381230369982106	2.496909294308878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.862370233833725	9.575184262366756	4.27701500348196	3.5928780866689354	6.716830082813523	8.626443191877136	5.034682975987307	4.764158247443595	5.448667787849655	7.722251342065974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8146305271464565	0	0	0	0
GPB:bin_000195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8188669231789838	0.944938304365132	0	0.6252355048427757	0.6056521162266154	0.8006103224094467	5.67002786254478	2.213718986334085	1.1783468223431075	9.860156560965901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000197	0	0	0	0	0	0	0	0	21.64851211894664	31.81726737575854	18.990549965823945	39.57532790098317	44.63307061420765	20.97194190576854	59.17519220867896	30.43929901625489	82.0452603222644	30.946121337157066	58.279579633336844	59.49448593409045	86.43684103882674	102.86823462914826	37.443920312574164	10.171429590222251	39.78226348351924	47.842921220161	24.503110057011487	39.30980996090414	141.20520160257624	95.97109262421255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.997921006937126	32.662645850554874	34.87663251791864	28.015160338334496	22.40520391551323	11.972593142093599	35.520062680592794	16.409962783398026	22.937540822735784	36.86695094911129	18.288139909559344	23.92043063032111	15.410990835709915	49.865042535152426	26.43466543245778	26.572393603090855	14.205191724407774	8.829275614632893	17.520208684741146	5.671682929103421	0	0	0	7.220158113337286	69.16950141992648	36.952240501117075	45.40288110034123	89.06726478575096	38.26302526859583	3.6832076195854686	10.261417295516493	7.8628654831978375	30.804381666408467	6.161591898167166	4.379112540527595	21.800045632319634	18.277948530887468	14.815084300530506	4.364186868926582	2.9463564857524287	5.30837112134318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.332962219378702	3.6561028890751555	5.093195700731973	0	4.334986039256806
GPB:bin_000198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2290078499941473	0.9530143465410278	2.242447215556596	1.3170733714737213	2.3870283053377035	1.1438915632681728	2.133256942818682	1.5188558981037106	2.7077404380779586	4.2502588010652	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2948512305396231	3.324884956982325	1.9144648762144445	1.767414659662882	2.9776982983144094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.851427814469277	5.537195087334179	3.120640387563159	0	4.8673996555835215	4.1046117745018265	4.20282724296501	5.045663569441554	4.662566470488049	7.508771265825181	0	3.8321632004238975	4.57048237231043	5.695361731922866	3.1564067142289427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0950303910979562	2.1177219232822875	4.174442220342165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.347375247773392	1.3083166525662375	0	1.2617242833771787	6.791002382037923	0	1.4036225506091629	2.6445009545218494	0.9285559291288861	1.750688157833784	0	0	0	0.7484767879303577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.298829816780785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.037182887426519	1.7480986293050687	3.8284804691392	4.2786889912653185	6.83924106486248	1.4607224022508054	1.632806532269926	1.808306724423421	2.4541559717036185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0095973970633083	2.8742485205997648	0	0	0	0	0	1.2681239149468482	0	3.646788242670827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
